,audio_filename,filename,id,session_id,session_number,gender_marker,performing_id,utterance_id,utterance_gender,start,end,channels,Anger,Happiness,Sadness,Neutral state
969,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F004.wav,Ses05F_script03_2_F004,IEMOCAP_1569,Ses05,5,F,script03_2,4,F,0,2.5899773242630384,,0,0,0,1
970,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F037.wav,Ses05F_script03_2_F037,IEMOCAP_1570,Ses05,5,F,script03_2,37,F,0,1.2300226757369614,,1,0,0,0
971,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F025.wav,Ses05F_script03_2_F025,IEMOCAP_1571,Ses05,5,F,script03_2,25,F,0,4.8500226757369616,,1,0,0,0
972,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F011.wav,Ses05F_script03_2_F011,IEMOCAP_1572,Ses05,5,F,script03_2,11,F,0,3.4499773242630387,,0,0,0,1
973,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M040.wav,Ses05F_script03_2_M040,IEMOCAP_1573,Ses05,5,F,script03_2,40,M,0,2.7300226757369614,,1,0,0,0
974,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M011.wav,Ses05F_script03_2_M011,IEMOCAP_1574,Ses05,5,F,script03_2,11,M,0,3.68,,1,0,0,0
975,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M016.wav,Ses05F_script03_2_M016,IEMOCAP_1575,Ses05,5,F,script03_2,16,M,0,2.8700226757369616,,1,0,0,0
976,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F005.wav,Ses05F_script03_2_F005,IEMOCAP_1576,Ses05,5,F,script03_2,5,F,0,1.6100226757369616,,0,0,0,1
977,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M008.wav,Ses05F_script03_2_M008,IEMOCAP_1577,Ses05,5,F,script03_2,8,M,0,2.74,,1,0,0,0
978,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M001.wav,Ses05F_script03_2_M001,IEMOCAP_1579,Ses05,5,F,script03_2,1,M,0,3.479954648526077,,1,0,0,0
979,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M015.wav,Ses05F_script03_2_M015,IEMOCAP_1580,Ses05,5,F,script03_2,15,M,0,2.4900226757369612,,0,0,0,1
980,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M004.wav,Ses05F_script03_2_M004,IEMOCAP_1581,Ses05,5,F,script03_2,4,M,0,3.4900226757369612,,1,0,0,0
981,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M031.wav,Ses05F_script03_2_M031,IEMOCAP_1582,Ses05,5,F,script03_2,31,M,0,3.1500226757369614,,1,0,0,0
982,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M019.wav,Ses05F_script03_2_M019,IEMOCAP_1583,Ses05,5,F,script03_2,19,M,0,4.839954648526077,,1,0,0,0
983,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F033.wav,Ses05F_script03_2_F033,IEMOCAP_1584,Ses05,5,F,script03_2,33,F,0,5.349977324263039,,1,0,0,0
984,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F020.wav,Ses05F_script03_2_F020,IEMOCAP_1585,Ses05,5,F,script03_2,20,F,0,1.2099773242630385,,1,0,0,0
985,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M000.wav,Ses05F_script03_2_M000,IEMOCAP_1587,Ses05,5,F,script03_2,0,M,0,5.5,,1,0,0,0
986,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M036.wav,Ses05F_script03_2_M036,IEMOCAP_1588,Ses05,5,F,script03_2,36,M,0,1.8100226757369615,,1,0,0,0
987,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F030.wav,Ses05F_script03_2_F030,IEMOCAP_1589,Ses05,5,F,script03_2,30,F,0,3.34,,1,0,0,0
988,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F034.wav,Ses05F_script03_2_F034,IEMOCAP_1590,Ses05,5,F,script03_2,34,F,0,2.8299773242630386,,1,0,0,0
989,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M037.wav,Ses05F_script03_2_M037,IEMOCAP_1591,Ses05,5,F,script03_2,37,M,0,3.079954648526077,,1,0,0,0
990,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F027.wav,Ses05F_script03_2_F027,IEMOCAP_1592,Ses05,5,F,script03_2,27,F,0,3.0500226757369613,,1,0,0,0
991,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M009.wav,Ses05F_script03_2_M009,IEMOCAP_1593,Ses05,5,F,script03_2,9,M,0,4.750022675736961,,0,0,0,1
992,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M027.wav,Ses05F_script03_2_M027,IEMOCAP_1594,Ses05,5,F,script03_2,27,M,0,2.6999546485260772,,1,0,0,0
993,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F018.wav,Ses05F_script03_2_F018,IEMOCAP_1595,Ses05,5,F,script03_2,18,F,0,3.14,,1,0,0,0
994,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F023.wav,Ses05F_script03_2_F023,IEMOCAP_1599,Ses05,5,F,script03_2,23,F,0,1.479954648526077,,1,0,0,0
995,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M010.wav,Ses05F_script03_2_M010,IEMOCAP_1600,Ses05,5,F,script03_2,10,M,0,2.4699773242630387,,0,0,0,1
996,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F014.wav,Ses05F_script03_2_F014,IEMOCAP_1601,Ses05,5,F,script03_2,14,F,0,3.3,,0,0,0,1
997,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M033.wav,Ses05F_script03_2_M033,IEMOCAP_1602,Ses05,5,F,script03_2,33,M,0,2.9499773242630387,,1,0,0,0
998,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F009.wav,Ses05F_script03_2_F009,IEMOCAP_1603,Ses05,5,F,script03_2,9,F,0,1.6700226757369614,,0,0,0,1
999,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M026.wav,Ses05F_script03_2_M026,IEMOCAP_1604,Ses05,5,F,script03_2,26,M,0,5.3,,1,0,0,0
1000,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F022.wav,Ses05F_script03_2_F022,IEMOCAP_1606,Ses05,5,F,script03_2,22,F,0,1.8999546485260772,,0,0,0,1
1001,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M005.wav,Ses05F_script03_2_M005,IEMOCAP_1607,Ses05,5,F,script03_2,5,M,0,2.9100226757369616,,1,0,0,0
1002,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M021.wav,Ses05F_script03_2_M021,IEMOCAP_1608,Ses05,5,F,script03_2,21,M,0,3.079954648526077,,1,0,0,0
1003,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F021.wav,Ses05F_script03_2_F021,IEMOCAP_1610,Ses05,5,F,script03_2,21,F,0,3.939954648526077,,1,0,0,0
1004,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M014.wav,Ses05F_script03_2_M014,IEMOCAP_1611,Ses05,5,F,script03_2,14,M,0,1.8399546485260772,,1,0,0,0
1005,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M028.wav,Ses05F_script03_2_M028,IEMOCAP_1612,Ses05,5,F,script03_2,28,M,0,8.239954648526076,,1,0,0,0
1006,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M039.wav,Ses05F_script03_2_M039,IEMOCAP_1613,Ses05,5,F,script03_2,39,M,0,1.68,,1,0,0,0
1007,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M020.wav,Ses05F_script03_2_M020,IEMOCAP_1614,Ses05,5,F,script03_2,20,M,0,2.439954648526077,,1,0,0,0
1008,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F016.wav,Ses05F_script03_2_F016,IEMOCAP_1615,Ses05,5,F,script03_2,16,F,0,1.8199546485260771,,1,0,0,0
1009,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F032.wav,Ses05F_script03_2_F032,IEMOCAP_1616,Ses05,5,F,script03_2,32,F,0,2.1700226757369614,,1,0,0,0
1010,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M007.wav,Ses05F_script03_2_M007,IEMOCAP_1617,Ses05,5,F,script03_2,7,M,0,1.9300226757369614,,1,0,0,0
1011,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M013.wav,Ses05F_script03_2_M013,IEMOCAP_1618,Ses05,5,F,script03_2,13,M,0,5.2700226757369615,,1,0,0,0
1012,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F017.wav,Ses05F_script03_2_F017,IEMOCAP_1619,Ses05,5,F,script03_2,17,F,0,2.1500226757369614,,1,0,0,0
1013,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F006.wav,Ses05F_script03_2_F006,IEMOCAP_1620,Ses05,5,F,script03_2,6,F,0,3.839954648526077,,0,0,0,1
1014,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M041.wav,Ses05F_script03_2_M041,IEMOCAP_1621,Ses05,5,F,script03_2,41,M,0,2.7099773242630385,,1,0,0,0
1015,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F003.wav,Ses05F_script03_2_F003,IEMOCAP_1623,Ses05,5,F,script03_2,3,F,0,3.119954648526077,,0,0,0,1
1016,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F012.wav,Ses05F_script03_2_F012,IEMOCAP_1624,Ses05,5,F,script03_2,12,F,0,2.379954648526077,,0,0,0,1
1017,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F036.wav,Ses05F_script03_2_F036,IEMOCAP_1625,Ses05,5,F,script03_2,36,F,0,2.28,,1,0,0,0
1018,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F040.wav,Ses05F_script03_2_F040,IEMOCAP_1627,Ses05,5,F,script03_2,40,F,0,7.2700226757369615,,1,0,0,0
1019,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M022.wav,Ses05F_script03_2_M022,IEMOCAP_1628,Ses05,5,F,script03_2,22,M,0,1.0799546485260771,,1,0,0,0
1020,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F000.wav,Ses05F_script03_2_F000,IEMOCAP_1629,Ses05,5,F,script03_2,0,F,0,3.30390022675737,,0,0,0,1
1021,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M029.wav,Ses05F_script03_2_M029,IEMOCAP_1630,Ses05,5,F,script03_2,29,M,0,4.46,,1,0,0,0
1022,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F038.wav,Ses05F_script03_2_F038,IEMOCAP_1632,Ses05,5,F,script03_2,38,F,0,6.8500226757369616,,1,0,0,0
1023,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M034.wav,Ses05F_script03_2_M034,IEMOCAP_1633,Ses05,5,F,script03_2,34,M,0,2.68,,1,0,0,0
1024,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F035.wav,Ses05F_script03_2_F035,IEMOCAP_1634,Ses05,5,F,script03_2,35,F,0,4.039954648526077,,1,0,0,0
1025,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M043.wav,Ses05F_script03_2_M043,IEMOCAP_1635,Ses05,5,F,script03_2,43,M,0,9.879954648526077,,1,0,0,0
1026,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F039.wav,Ses05F_script03_2_F039,IEMOCAP_1636,Ses05,5,F,script03_2,39,F,0,6.059954648526077,,1,0,0,0
1027,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F013.wav,Ses05F_script03_2_F013,IEMOCAP_1637,Ses05,5,F,script03_2,13,F,0,2.0900226757369613,,1,0,0,0
1028,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F041.wav,Ses05F_script03_2_F041,IEMOCAP_1638,Ses05,5,F,script03_2,41,F,0,3.7300226757369614,,1,0,0,0
1029,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M038.wav,Ses05F_script03_2_M038,IEMOCAP_1639,Ses05,5,F,script03_2,38,M,0,1.62,,1,0,0,0
1030,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M042.wav,Ses05F_script03_2_M042,IEMOCAP_1640,Ses05,5,F,script03_2,42,M,0,4.159954648526077,,1,0,0,0
1031,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M012.wav,Ses05F_script03_2_M012,IEMOCAP_1641,Ses05,5,F,script03_2,12,M,0,6.070022675736961,,1,0,0,0
1032,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F001.wav,Ses05F_script03_2_F001,IEMOCAP_1642,Ses05,5,F,script03_2,1,F,0,2.419954648526077,,0,0,0,1
1033,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M025.wav,Ses05F_script03_2_M025,IEMOCAP_1643,Ses05,5,F,script03_2,25,M,0,2.9700226757369617,,1,0,0,0
1034,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M003.wav,Ses05F_script03_2_M003,IEMOCAP_1644,Ses05,5,F,script03_2,3,M,0,3.68,,1,0,0,0
1035,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M035.wav,Ses05F_script03_2_M035,IEMOCAP_1645,Ses05,5,F,script03_2,35,M,0,3.039954648526077,,1,0,0,0
1036,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F029.wav,Ses05F_script03_2_F029,IEMOCAP_1646,Ses05,5,F,script03_2,29,F,0,1.419954648526077,,1,0,0,0
1037,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M024.wav,Ses05F_script03_2_M024,IEMOCAP_1648,Ses05,5,F,script03_2,24,M,0,3.119954648526077,,1,0,0,0
1038,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F010.wav,Ses05F_script03_2_F010,IEMOCAP_1649,Ses05,5,F,script03_2,10,F,0,3.5,,0,0,0,1
1039,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F031.wav,Ses05F_script03_2_F031,IEMOCAP_1651,Ses05,5,F,script03_2,31,F,0,2.059954648526077,,1,0,0,0
1040,IEMOCAP/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F024.wav,Ses05F_script03_2_F024,IEMOCAP_1652,Ses05,5,F,script03_2,24,F,0,5.2,,1,0,0,0
1041,IEMOCAP/Session5/sentences/wav/Ses05M_impro06/Ses05M_impro06_M003.wav,Ses05M_impro06_M003,IEMOCAP_1653,Ses05,5,M,impro06,3,M,0,10.74,,0,0,1,0
1042,IEMOCAP/Session5/sentences/wav/Ses05M_impro06/Ses05M_impro06_M006.wav,Ses05M_impro06_M006,IEMOCAP_1654,Ses05,5,M,impro06,6,M,0,9.870022675736962,,0,0,1,0
1043,IEMOCAP/Session5/sentences/wav/Ses05M_impro06/Ses05M_impro06_M020.wav,Ses05M_impro06_M020,IEMOCAP_1655,Ses05,5,M,impro06,20,M,0,2.14,,0,0,1,0
1044,IEMOCAP/Session5/sentences/wav/Ses05M_impro06/Ses05M_impro06_M009.wav,Ses05M_impro06_M009,IEMOCAP_1656,Ses05,5,M,impro06,9,M,0,7.629977324263039,,0,0,1,0
1045,IEMOCAP/Session5/sentences/wav/Ses05M_impro06/Ses05M_impro06_M010.wav,Ses05M_impro06_M010,IEMOCAP_1657,Ses05,5,M,impro06,10,M,0,13.74,,0,0,1,0
1046,IEMOCAP/Session5/sentences/wav/Ses05M_impro06/Ses05M_impro06_M011.wav,Ses05M_impro06_M011,IEMOCAP_1658,Ses05,5,M,impro06,11,M,0,12.43002267573696,,0,0,1,0
1047,IEMOCAP/Session5/sentences/wav/Ses05M_impro06/Ses05M_impro06_M017.wav,Ses05M_impro06_M017,IEMOCAP_1660,Ses05,5,M,impro06,17,M,0,3.4300226757369616,,0,0,1,0
1048,IEMOCAP/Session5/sentences/wav/Ses05M_impro06/Ses05M_impro06_M016.wav,Ses05M_impro06_M016,IEMOCAP_1663,Ses05,5,M,impro06,16,M,0,5.670022675736962,,1,0,0,0
1049,IEMOCAP/Session5/sentences/wav/Ses05M_impro06/Ses05M_impro06_M018.wav,Ses05M_impro06_M018,IEMOCAP_1664,Ses05,5,M,impro06,18,M,0,10.699954648526077,,0,0,1,0
1050,IEMOCAP/Session5/sentences/wav/Ses05M_impro06/Ses05M_impro06_F002.wav,Ses05M_impro06_F002,IEMOCAP_1665,Ses05,5,M,impro06,2,F,0,2.639954648526077,,0,0,1,0
1051,IEMOCAP/Session5/sentences/wav/Ses05M_impro06/Ses05M_impro06_F008.wav,Ses05M_impro06_F008,IEMOCAP_1666,Ses05,5,M,impro06,8,F,0,7.110793650793651,,0,0,1,0
1052,IEMOCAP/Session5/sentences/wav/Ses05M_impro06/Ses05M_impro06_F010.wav,Ses05M_impro06_F010,IEMOCAP_1667,Ses05,5,M,impro06,10,F,0,3.1299773242630384,,0,0,1,0
1053,IEMOCAP/Session5/sentences/wav/Ses05M_impro06/Ses05M_impro06_F003.wav,Ses05M_impro06_F003,IEMOCAP_1668,Ses05,5,M,impro06,3,F,0,1.7099773242630385,,0,0,1,0
1054,IEMOCAP/Session5/sentences/wav/Ses05M_impro06/Ses05M_impro06_M008.wav,Ses05M_impro06_M008,IEMOCAP_1669,Ses05,5,M,impro06,8,M,0,8.439954648526077,,0,0,1,0
1055,IEMOCAP/Session5/sentences/wav/Ses05M_impro06/Ses05M_impro06_F006.wav,Ses05M_impro06_F006,IEMOCAP_1670,Ses05,5,M,impro06,6,F,0,2.119954648526077,,0,0,1,0
1056,IEMOCAP/Session5/sentences/wav/Ses05M_impro06/Ses05M_impro06_M013.wav,Ses05M_impro06_M013,IEMOCAP_1671,Ses05,5,M,impro06,13,M,0,10.079954648526076,,0,0,1,0
1057,IEMOCAP/Session5/sentences/wav/Ses05M_impro06/Ses05M_impro06_M000.wav,Ses05M_impro06_M000,IEMOCAP_1672,Ses05,5,M,impro06,0,M,0,3.959954648526077,,0,0,1,0
1058,IEMOCAP/Session5/sentences/wav/Ses05M_impro06/Ses05M_impro06_F007.wav,Ses05M_impro06_F007,IEMOCAP_1673,Ses05,5,M,impro06,7,F,0,1.98,,0,0,1,0
1059,IEMOCAP/Session5/sentences/wav/Ses05M_impro06/Ses05M_impro06_M001.wav,Ses05M_impro06_M001,IEMOCAP_1674,Ses05,5,M,impro06,1,M,0,5.62,,0,0,1,0
1060,IEMOCAP/Session5/sentences/wav/Ses05M_impro06/Ses05M_impro06_M012.wav,Ses05M_impro06_M012,IEMOCAP_1675,Ses05,5,M,impro06,12,M,0,6.959954648526077,,0,0,1,0
1061,IEMOCAP/Session5/sentences/wav/Ses05M_impro06/Ses05M_impro06_F005.wav,Ses05M_impro06_F005,IEMOCAP_1676,Ses05,5,M,impro06,5,F,0,2.019954648526077,,0,0,1,0
1062,IEMOCAP/Session5/sentences/wav/Ses05M_impro06/Ses05M_impro06_M004.wav,Ses05M_impro06_M004,IEMOCAP_1677,Ses05,5,M,impro06,4,M,0,13.370022675736962,,0,0,1,0
1063,IEMOCAP/Session5/sentences/wav/Ses05M_impro06/Ses05M_impro06_M005.wav,Ses05M_impro06_M005,IEMOCAP_1678,Ses05,5,M,impro06,5,M,0,6.990022675736961,,0,0,1,0
1064,IEMOCAP/Session5/sentences/wav/Ses05M_impro06/Ses05M_impro06_F004.wav,Ses05M_impro06_F004,IEMOCAP_1679,Ses05,5,M,impro06,4,F,0,1.6899773242630385,,0,0,1,0
1065,IEMOCAP/Session5/sentences/wav/Ses05M_impro06/Ses05M_impro06_M002.wav,Ses05M_impro06_M002,IEMOCAP_1680,Ses05,5,M,impro06,2,M,0,6.209977324263039,,0,0,1,0
1066,IEMOCAP/Session5/sentences/wav/Ses05M_impro06/Ses05M_impro06_F009.wav,Ses05M_impro06_F009,IEMOCAP_1681,Ses05,5,M,impro06,9,F,0,4.4799546485260775,,0,0,1,0
1067,IEMOCAP/Session5/sentences/wav/Ses05M_impro06/Ses05M_impro06_M014.wav,Ses05M_impro06_M014,IEMOCAP_1682,Ses05,5,M,impro06,14,M,0,7.545079365079365,,0,0,1,0
1068,IEMOCAP/Session5/sentences/wav/Ses05M_impro06/Ses05M_impro06_M007.wav,Ses05M_impro06_M007,IEMOCAP_1683,Ses05,5,M,impro06,7,M,0,5.930022675736962,,0,0,1,0
1069,IEMOCAP/Session5/sentences/wav/Ses05M_impro06/Ses05M_impro06_M019.wav,Ses05M_impro06_M019,IEMOCAP_1684,Ses05,5,M,impro06,19,M,0,2.5500226757369613,,0,0,1,0
1070,IEMOCAP/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_M007.wav,Ses05F_impro06_M007,IEMOCAP_1685,Ses05,5,F,impro06,7,M,0,1.7500226757369615,,0,0,1,0
1071,IEMOCAP/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_M014.wav,Ses05F_impro06_M014,IEMOCAP_1686,Ses05,5,F,impro06,14,M,0,4.670022675736962,,0,0,1,0
1072,IEMOCAP/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_F015.wav,Ses05F_impro06_F015,IEMOCAP_1687,Ses05,5,F,impro06,15,F,0,1.66,,0,0,1,0
1073,IEMOCAP/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_M001.wav,Ses05F_impro06_M001,IEMOCAP_1688,Ses05,5,F,impro06,1,M,0,5.36734693877551,,0,0,1,0
1074,IEMOCAP/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_M000.wav,Ses05F_impro06_M000,IEMOCAP_1689,Ses05,5,F,impro06,0,M,0,2.967528344671202,,0,0,1,0
1075,IEMOCAP/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_F006.wav,Ses05F_impro06_F006,IEMOCAP_1690,Ses05,5,F,impro06,6,F,0,4.330022675736961,,0,0,1,0
1076,IEMOCAP/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_M024.wav,Ses05F_impro06_M024,IEMOCAP_1691,Ses05,5,F,impro06,24,M,0,1.98,,0,0,0,1
1077,IEMOCAP/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_F002.wav,Ses05F_impro06_F002,IEMOCAP_1692,Ses05,5,F,impro06,2,F,0,7.633469387755102,,0,0,1,0
1078,IEMOCAP/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_M011.wav,Ses05F_impro06_M011,IEMOCAP_1693,Ses05,5,F,impro06,11,M,0,2.1700226757369614,,0,0,1,0
1079,IEMOCAP/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_M010.wav,Ses05F_impro06_M010,IEMOCAP_1694,Ses05,5,F,impro06,10,M,0,2.56,,0,0,0,1
1080,IEMOCAP/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_M013.wav,Ses05F_impro06_M013,IEMOCAP_1695,Ses05,5,F,impro06,13,M,0,1.6777324263038549,,0,0,0,1
1081,IEMOCAP/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_F026.wav,Ses05F_impro06_F026,IEMOCAP_1696,Ses05,5,F,impro06,26,F,0,3.959954648526077,,0,0,1,0
1082,IEMOCAP/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_M008.wav,Ses05F_impro06_M008,IEMOCAP_1697,Ses05,5,F,impro06,8,M,0,6.610022675736961,,0,0,1,0
1083,IEMOCAP/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_F020.wav,Ses05F_impro06_F020,IEMOCAP_1698,Ses05,5,F,impro06,20,F,0,1.4,,0,0,1,0
1084,IEMOCAP/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_M006.wav,Ses05F_impro06_M006,IEMOCAP_1699,Ses05,5,F,impro06,6,M,0,1.439954648526077,,0,0,1,0
1085,IEMOCAP/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_M023.wav,Ses05F_impro06_M023,IEMOCAP_1701,Ses05,5,F,impro06,23,M,0,2.0900226757369613,,0,0,0,1
1086,IEMOCAP/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_F016.wav,Ses05F_impro06_F016,IEMOCAP_1702,Ses05,5,F,impro06,16,F,0,4.790022675736961,,0,0,1,0
1087,IEMOCAP/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_F008.wav,Ses05F_impro06_F008,IEMOCAP_1703,Ses05,5,F,impro06,8,F,0,2.36,,0,0,1,0
1088,IEMOCAP/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_F019.wav,Ses05F_impro06_F019,IEMOCAP_1704,Ses05,5,F,impro06,19,F,0,5.1,,0,0,1,0
1089,IEMOCAP/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_F017.wav,Ses05F_impro06_F017,IEMOCAP_1705,Ses05,5,F,impro06,17,F,0,3.4499773242630387,,0,0,1,0
1090,IEMOCAP/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_F029.wav,Ses05F_impro06_F029,IEMOCAP_1706,Ses05,5,F,impro06,29,F,0,1.98,,0,0,1,0
1091,IEMOCAP/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_M022.wav,Ses05F_impro06_M022,IEMOCAP_1707,Ses05,5,F,impro06,22,M,0,12.810022675736962,,0,0,0,1
1092,IEMOCAP/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_F024.wav,Ses05F_impro06_F024,IEMOCAP_1708,Ses05,5,F,impro06,24,F,0,1.56,,0,0,1,0
1093,IEMOCAP/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_M018.wav,Ses05F_impro06_M018,IEMOCAP_1709,Ses05,5,F,impro06,18,M,0,2.655827664399093,,0,0,0,1
1094,IEMOCAP/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_F025.wav,Ses05F_impro06_F025,IEMOCAP_1710,Ses05,5,F,impro06,25,F,0,1.8500226757369616,,0,0,1,0
1095,IEMOCAP/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_M021.wav,Ses05F_impro06_M021,IEMOCAP_1711,Ses05,5,F,impro06,21,M,0,1.6399546485260772,,0,0,0,1
